tick,x,y,heading,bearing,distance,forward_cmd,turn_cmd,yaw_rate,reward,seed
37,6.600260516389397,-2.2563996993845192,-0.19138994812965393,0.02540457248687744,1.561834802753067,0.7343084163476109,0.2091819085394805,0.28566962480545044,0.1972249498061429,20000000
38,6.840775410569931,-2.2575946804537215,-0.12821322679519653,-0.06687861680984497,1.3249893164682904,0.7353195602017386,0.10001092961018071,3.1588354110717773,0.22684548628477663,20000000
39,7.100411678783092,-2.1094992215905064,-0.07402711361646652,-0.2972184121608734,1.1162618048569213,0.7332254167818363,-0.2542670616343563,2.709306240081787,0.19872751161136915,20000000
40,7.43780686332892,-2.106438054942069,-0.10828849673271179,-0.41769710183143616,0.8126718824064559,0.7222919642406433,-0.2743027604483494,-1.7130693197250366,10.293589922450465,20000000
1,0.6508329190620744,-0.06761963965171107,-0.030460599809885025,2.9502806663513184,9.229496793178935,-0.5301357266843525,-0.10103082700985208,-1.5231540203094482,-0.12030766797973612,20000001
2,0.8103859876415801,-0.097943539730341,-0.019264277070760727,2.939671516418457,9.39181389884433,0.11462190577167704,0.3622662425128387,0.5598161220550537,-0.1723171056653945,20000001
3,0.780258619878462,-0.038615050518303044,-0.024397900328040123,2.950289249420166,9.349545224783851,0.1878483823614442,-0.03469289341955019,-0.2566812038421631,0.032268674060478515,20000001
4,0.8617953134208516,-0.023780730379452653,-0.06867297738790512,2.997952938079834,9.426071521755164,0.46504219322531737,-0.08671545893203222,-2.213754177093506,-0.08652629697131274,20000001
5,0.9503911054167943,-0.04328737127193611,-0.07383500039577484,3.00307297706604,9.516788472856087,0.20448567888372574,0.47104006180336033,-0.25810086727142334,-0.10071695110092292,20000001
6,1.1246764888172016,-0.08857433844190894,-0.09149126708507538,3.0199520587921143,9.696706657317856,0.26642904247850907,0.28366944985573705,-0.882813572883606,-0.18991818446176922,20000001
7,1.1099527805597598,-0.048465856990350685,-0.08633672446012497,3.0185277462005615,9.673899579441446,0.2707311480976802,0.3163030052863426,0.25772735476493835,0.012807077876409565,20000001
8,1.0960769323235589,-0.012663755573760652,-0.105104461312294,3.0406246185302734,9.652937984927272,0.4192959136035577,0.05236063461418494,-0.9383871555328369,0.010961594514174564,20000001
9,1.2006585367439209,-0.16471372868731343,-0.18753400444984436,3.1100332736968994,9.787248540934328,0.525261196109873,0.09285511467314891,-4.121477127075195,-0.14431055600705656,20000001
10,1.3194727227335954,-0.3328980372514056,-0.2237960398197174,3.132378578186035,9.940739079032683,0.2631988463138722,0.6656255518647172,-1.8131017684936523,-0.1634905380983549,20000001
